trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,dep_dt,arr_dt,expected_transit_hours,delay_hours,is_delayed,mandi_name,district,state
TRP000079,MANDI023,WH-West,28/07/2026,2026-07-28 22:33:52,21.5,1212.3,km,HR60 AB 1135,DRV850,1212.3,2026-07-28 00:00:00,2026-07-28 22:33:52,27.9,0.0,False,Panihati APMC,Karnal,Haryana
TRP007089,MANDI037,WH-West,12/06/2026,12/06/2026 23:25,19.8,1054.4 KM,,DL 94 BC 7994,DRV540,250.0,2026-12-06 00:00:00,2026-12-06 23:25:00,6.6,13.2,True,Jorhat Grain Market,Kurukshetra,Haryana
TRP002248,MANDI045,WH-East,2026-05-19T17:52:53,20/05/2026,18.9,911.7,km,HR 20 CD 6946,DRV739,911.7,2026-05-19 17:52:53,2026-05-20 00:00:00,21.3,0.0,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP008798,MANDI043,WH-South,25-Jan-2026 01:01:49,25/01/2026,22.3,1000.2,km,,DRV512,1000.2,2026-01-25 01:01:49,2026-01-25 00:00:00,23.2,0.0,False,Danapur Mandi,Agra,Uttar Pradesh
TRP004774,MANDI036,WH-East,2026-02-14 15:04:22,15/02/2026 10:58,19.9,506.1066795,miles,RJ 23 AB 3423,DRV785,814.5,2026-02-14 15:04:22,2026-02-15 10:58:00,19.1,0.8,False,Mysore Grain Market,Kurukshetra,Haryana
TRP007452,MANDI009,Export-Terminal,10/08/2026 02:22,10/08/2026,8.2,246.1871902,miles,DL97 DF 4694,DRV267,396.2,2026-10-08 02:22:00,2026-10-08 00:00:00,9.8,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP002280,MANDI005,WH-West,08-06-2026 12:22 AM,,20.7,856.2,km,,,856.2,2026-08-06 00:22:00,,20.0,0.7,False,Bhilwara Grain Market,Amritsar,Punjab
TRP008124,MANDI019,WH-West,19/01/2026,2026-01-20 08:59:02,12.2,404.8232065,miles,UP 49 BC 1167,DRV212,651.5,2026-01-19 00:00:00,2026-01-20 08:59:02,15.5,0.0,False,Karimnagar Grain Market,Moga,Punjab
TRP003898,MANDI056,WH-West,15/07/2026 16:13,,8.7,304.3,km,DL 24 CD 2488,DRV466,304.3,2026-07-15 16:13:00,,7.8,0.9,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP007178,MANDI056,Export-Terminal,27-Jan-2026 15:00:41,01-28-2026 12:48 AM,9.8,392.7,km,PB58 CD 6718,DRV185,392.7,2026-01-27 15:00:41,2026-01-28 00:48:00,9.7,0.1,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP009831,MANDI054,WH-Central,05/06/2026 03:46,2026-06-05T08:10:39,4.4,137.5094023,miles,HR 93 BC 9854,,221.3,2026-05-06 03:46:00,2026-06-05 08:10:39,5.9,0.0,False,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
TRP003632,MANDI001,Export-Terminal,04-Apr-2026 20:38:22,05/04/2026,15.5,785.6,km,DL 87 DF 8179,DRV958,785.6,2026-04-04 20:38:22,2026-05-04 00:00:00,18.5,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP008971,MANDI002,WH-Central,02-16-2026 03:53 PM,17-Feb-2026 06:11:57,14.3,632.2,km,,DRV810,632.2,2026-02-16 15:53:00,2026-02-17 06:11:57,15.0,0.0,False,Solapur Mandi,Ludhiana,Punjab
TRP006273,MANDI005,WH-West,05/03/2026,06-Mar-2026 10:22:31,20.0,1108.5,km,,DRV383,1108.5,2026-05-03 00:00:00,2026-03-06 10:22:31,25.6,0.0,False,Bhilwara Grain Market,Amritsar,Punjab
TRP000393,MANDI041,WH-West,2026-01-04 12:42:14,04/01/2026 21:24,8.7,511.8,km,DL 15 DF 2199,DRV819,511.8,2026-01-04 12:42:14,2026-04-01 21:24:00,12.4,0.0,False,Gurgaon Grain Market,Fatehabad,Haryana
TRP003192,MANDI056,WH-Central,08/06/2026 06:44,08/06/2026 16:08,9.4,513.6,km,RJ 81 CD 2283,DRV246,513.6,2026-08-06 06:44:00,2026-08-06 16:08:00,12.4,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP000017,MANDI002,Export-Terminal,12-Jul-2026 15:43:05,13/07/2026 14:43,23.0,1379.0,km,HR 47 CD 6280,DRV334,1379.0,2026-07-12 15:43:05,2026-07-13 14:43:00,31.6,0.0,False,Solapur Mandi,Ludhiana,Punjab
TRP004201,MANDI007,WH-West,20-Jul-2026 09:10:04,2026-07-21T03:40:04,18.5,888.6,km,RJ 45 DF 4677,DRV252,888.6,2026-07-20 09:10:04,2026-07-21 03:40:04,20.7,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP002673,MANDI009,WH-East,2026-03-10T11:23:05,10/03/2026 18:59,7.6,374.1,km,RJ 77 CD 4950,DRV956,374.1,2026-03-10 11:23:05,2026-10-03 18:59:00,9.3,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP006165,MANDI010,WH-Central,2026-06-23 09:45:37,23/06/2026 23:03,13.3,607.1,km,,DRV201,607.1,2026-06-23 09:45:37,2026-06-23 23:03:00,14.5,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP003494,MANDI038,WH-West,05-15-2026 11:16 AM,2026-05-15 21:40:01,10.4,560.7,km,PB80 CD 5597,DRV665,560.7,2026-05-15 11:16:00,2026-05-15 21:40:01,13.5,0.0,False,Jalandhar Mandi,Kurukshetra,Haryana
TRP007395,MANDI036,WH-North,2026-01-30T16:02:17,2026-01-31T08:02:17,16.0,778.3,km,DL 69 DF 4608,DRV389,778.3,2026-01-30 16:02:17,2026-01-31 08:02:17,18.3,0.0,False,Mysore Grain Market,Kurukshetra,Haryana
TRP004840,MANDI019,Export-Terminal,23-Jan-2026 20:47:48,01-24-2026 01:29 PM,16.7,694.9,km,PB 41 BC 5554,DRV108,694.9,2026-01-23 20:47:48,2026-01-24 13:29:00,16.4,0.3,False,Karimnagar Grain Market,Moga,Punjab
TRP000594,MANDI020,WH-South,31/08/2026 17:30,09-01-2026 02:00 PM,20.5,995.1,km,PB 51 CD 1186,DRV185,995.1,2026-08-31 17:30:00,2026-09-01 14:00:00,23.1,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP009687,MANDI001,WH-East,06-Apr-2026 04:12:25,06/04/2026 10:48,6.6,315.8,km,DL 76 DF 6023,,315.8,2026-04-06 04:12:25,2026-06-04 10:48:00,8.0,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP005828,MANDI047,WH-South,02/08/2026 17:46,02-Aug-2026 21:58:02,4.2,249.4,km,,,249.4,2026-02-08 17:46:00,2026-08-02 21:58:02,6.5,0.0,False,Orai Market,Muzaffarnagar,Uttar Pradesh
TRP007962,MANDI021,WH-Central,2026-07-13T04:21:19,,3.2,80.77823000000001,miles,UP 53 CD 3625,DRV351,130.0,2026-07-13 04:21:19,,3.9,0.0,False,Guna Mandi,Ferozepur,Punjab
TRP005888,MANDI018,WH-West,2026-06-05T16:21:29,2026-06-06 08:33:29,16.2,957.9 KM,,UP 49 AB 2378,DRV617,250.0,2026-06-05 16:21:29,2026-06-06 08:33:29,6.6,9.6,True,Jaunpur Mandi,Moga,Punjab
TRP002356,MANDI053,WH-West,2026-08-09 22:38:30,10/08/2026 11:50,13.2,376.36441470000005,miles,DL 52 AB 6830,DRV930,605.7,2026-08-09 22:38:30,2026-10-08 11:50:00,14.5,0.0,False,Panihati Market,Saharanpur,Uttar Pradesh
TRP006037,MANDI055,WH-North,05/09/2026 20:54,06/09/2026 02:12,5.3,142.4182332,miles,PB 50 CD 2070,DRV113,229.2,2026-05-09 20:54:00,2026-06-09 02:12:00,6.1,0.0,False,Chandigarh APMC,Bareilly,Uttar Pradesh
TRP004799,MANDI045,WH-Central,2026-06-12T11:03:19,06-13-2026 02:27 AM,15.4,908.8,km,HR 76 DF 2706,DRV404,908.8,2026-06-12 11:03:19,2026-06-13 02:27:00,21.2,0.0,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP008993,MANDI045,WH-East,08-10-2026 05:22 PM,,19.2,865.3,km,RJ 19 CD 1916,DRV131,865.3,2026-08-10 17:22:00,,20.2,0.0,False,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP004593,MANDI031,WH-East,08-Jun-2026 04:31:19,2026-06-08T21:01:19,16.5,820.6,km,RJ 80 CD 5351,DRV612,820.6,2026-06-08 04:31:19,2026-06-08 21:01:19,19.2,0.0,False,Nangloi Jat Mandi,Sirsa,Haryana
TRP000164,MANDI048,Export-Terminal,2026-08-29 09:07:09,29-Aug-2026 15:43:09,6.6,281.6,km,PB 96 AB 9004,DRV399,281.6,2026-08-29 09:07:09,2026-08-29 15:43:09,7.3,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP009632,MANDI051,Export-Terminal,2026-08-03T16:13:29,2026-08-04T06:07:29,13.9,805.1,km,RJ 31 CD 1073,DRV205,805.1,2026-08-03 16:13:29,2026-08-04 06:07:29,18.9,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP009811,MANDI044,WH-Central,08-23-2026 12:01 PM,08-24-2026 07:01 AM,19.0,828.5,km,,,828.5,2026-08-23 12:01:00,2026-08-24 07:01:00,19.4,0.0,False,Dehri Mandi,Agra,Uttar Pradesh
TRP008895,MANDI040,WH-Central,01-Jun-2026 03:31:30,06-02-2026 12:01 AM,20.5,1197.9,km,RJ 77 BC 8905,DRV117,1197.9,2026-06-01 03:31:30,2026-06-02 00:01:00,27.6,0.0,False,Jodhpur Market,Fatehabad,Haryana
TRP007381,MANDI002,WH-South,2026-01-14T12:44:07,2026-01-15 06:44:07,18.0,873.7,km,UP 50 BC 8694,,873.7,2026-01-14 12:44:07,2026-01-15 06:44:07,20.4,0.0,False,Solapur Mandi,Ludhiana,Punjab
TRP006357,MANDI045,WH-East,02-Apr-2026 17:17:15,,23.2,1114.9 KM,,DL 94 AB 2788,,250.0,2026-04-02 17:17:15,,6.6,16.6,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP005543,MANDI029,WH-North,2026-03-03T13:03:27,04/03/2026 05:15,23.6,926.2,km,,,926.2,2026-03-03 13:03:27,2026-04-03 05:15:00,21.6,2.0,True,Asansol Grain Market,Sirsa,Haryana
TRP006008,MANDI029,Export-Terminal,2026-03-10T00:38:50,2026-03-10 08:56:50,8.3,342.6,km,UP34 AB 9780,DRV387,342.6,2026-03-10 00:38:50,2026-03-10 08:56:50,8.6,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP007994,MANDI033,Export-Terminal,13/03/2026 20:40,14/03/2026 15:22,18.7,761.9,km,DL 47 BC 9825,DRV453,761.9,2026-03-13 20:40:00,2026-03-14 15:22:00,17.9,0.8,False,South Dumdum Grain Market,Ambala,Haryana
TRP007639,MANDI027,Export-Terminal,09/09/2026,2026-09-10 11:33:43,22.7,1273.6,km,PB 65 AB 6443,DRV907,1273.6,2026-09-09 00:00:00,2026-09-10 11:33:43,29.3,0.0,False,Kochi APMC,Hisar,Haryana
TRP006794,MANDI031,WH-West,31/01/2026 13:27,01-Feb-2026 07:45:48,18.3,987.5,km,HR 84 AB 8046,DRV638,987.5,2026-01-31 13:27:00,2026-02-01 07:45:48,22.9,0.0,False,Nangloi Jat Mandi,Sirsa,Haryana
TRP007759,MANDI049,WH-South,27/04/2026 09:44,27/04/2026 19:56,10.2,417.7 KM,,HR 41 BC 3942,DRV874,250.0,2026-04-27 09:44:00,2026-04-27 19:56:00,6.6,3.6,True,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
TRP004838,MANDI014,WH-East,2026-08-25 02:36:21,2026-08-25T06:24:21,3.8,166.7 KM,,DL 89 DF 6998,DRV160,250.0,2026-08-25 02:36:21,2026-08-25 06:24:21,6.6,0.0,False,Bathinda Grain Market,Patiala,Punjab
TRP002294,MANDI006,WH-Central,20-Aug-2026 19:17:10,20-Aug-2026 23:47:10,4.5,266.2 KM,,RJ 51 AB 5617,DRV307,250.0,2026-08-20 19:17:10,2026-08-20 23:47:10,6.6,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP006549,MANDI031,Export-Terminal,05/05/2026 19:18,06/05/2026 01:54,6.6,170.7527508,miles,UP 60 CD 2310,,274.8,2026-05-05 19:18:00,2026-06-05 01:54:00,7.1,0.0,False,Nangloi Jat Mandi,Sirsa,Haryana
TRP007899,MANDI013,WH-South,2026-08-21T09:23:39,2026-08-21 20:41:39,11.3,520.6,km,PB 98 CD 2483,DRV146,520.6,2026-08-21 09:23:39,2026-08-21 20:41:39,12.6,0.0,False,Aurangabad Market,Patiala,Punjab
TRP004482,MANDI018,Export-Terminal,2026-03-05 07:45:27,06/03/2026 05:33,21.8,1294.8 KM,,UP 72 DF 2065,DRV135,250.0,2026-03-05 07:45:27,2026-06-03 05:33:00,6.6,15.2,True,Jaunpur Mandi,Moga,Punjab
TRP003717,MANDI044,WH-Central,2026-07-13T14:23:12,14/07/2026 04:47,14.4,612.8,km,PB 76 BC 8696,DRV241,612.8,2026-07-13 14:23:12,2026-07-14 04:47:00,14.6,0.0,False,Dehri Mandi,Agra,Uttar Pradesh
TRP006141,MANDI029,WH-North,2026-04-27T06:41:32,2026-04-28T00:17:32,17.6,805.8,km,UP 21 BC 2919,DRV407,805.8,2026-04-27 06:41:32,2026-04-28 00:17:32,18.9,0.0,False,Asansol Grain Market,Sirsa,Haryana
TRP001550,MANDI048,WH-North,2026-07-08 08:04:18,08-Jul-2026 14:58:18,6.9,297.9,km,,DRV167,297.9,2026-07-08 08:04:18,2026-07-08 14:58:18,7.6,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP002045,MANDI019,WH-Central,2026-02-20 22:00:01,21/02/2026 21:48,23.8,1248.4,km,UP 28 BC 7636,,1248.4,2026-02-20 22:00:01,2026-02-21 21:48:00,28.7,0.0,False,Karimnagar Grain Market,Moga,Punjab
TRP000768,MANDI044,WH-East,20/03/2026,2026-03-21T02:26:53,13.3,639.7,km,PB14 BC 1498,DRV456,639.7,2026-03-20 00:00:00,2026-03-21 02:26:53,15.2,0.0,False,Dehri Mandi,Agra,Uttar Pradesh
TRP005694,MANDI001,WH-East,14/06/2026 16:11,,16.6,684.3,km,PB 14 BC 7321,DRV550,684.3,2026-06-14 16:11:00,,16.2,0.4,False,Hyderabad Mandi,Ludhiana,Punjab
TRP007871,MANDI030,WH-North,18/01/2026,,11.9,709.3,km,UP 58 BC 6298,DRV759,709.3,2026-01-18 00:00:00,,16.8,0.0,False,Patiala APMC,Sirsa,Haryana
TRP007858,MANDI019,WH-South,2026-01-23 15:19:27,01-23-2026 11:13 PM,7.9,329.8,km,PB26 BC 1511,DRV625,329.8,2026-01-23 15:19:27,2026-01-23 23:13:00,8.3,0.0,False,Karimnagar Grain Market,Moga,Punjab
TRP003303,MANDI029,WH-Central,2026-04-17 01:16:07,2026-04-17T15:22:07,14.1,713.8 KM,,RJ 18 BC 5288,DRV863,250.0,2026-04-17 01:16:07,2026-04-17 15:22:07,6.6,7.5,True,Asansol Grain Market,Sirsa,Haryana
TRP004518,MANDI026,WH-North,2026-07-27T06:56:56,2026-07-27T14:44:56,7.8,237.42585910000003,miles,PB 13 AB 1322,DRV138,382.1,2026-07-27 06:56:56,2026-07-27 14:44:56,9.5,0.0,False,Tadipatri Mandi,Hisar,Haryana
TRP009442,MANDI011,WH-North,20/07/2026 07:19,20-Jul-2026 19:25:04,12.1,386.0578023,miles,DL 47 AB 4796,DRV664,621.3,2026-07-20 07:19:00,2026-07-20 19:25:04,14.8,0.0,False,Arrah Mandi,Patiala,Punjab
TRP003293,MANDI018,WH-South,2026-06-29 06:46:53,2026-06-29 16:28:53,9.7,401.4,km,DL 70 DF 9251,DRV972,401.4,2026-06-29 06:46:53,2026-06-29 16:28:53,9.9,0.0,False,Jaunpur Mandi,Moga,Punjab
TRP001404,MANDI034,WH-South,18/02/2026,19/02/2026,24.0,995.8,km,HR 99 BC 2336,DRV161,995.8,2026-02-18 00:00:00,2026-02-19 00:00:00,23.1,0.9,False,Ludhiana Grain Market,Ambala,Haryana
TRP001383,MANDI050,WH-North,04-13-2026 06:00 AM,2026-04-13T20:30:19,14.5,367.230261,miles,RJ 32 DF 7834,DRV753,591.0,2026-04-13 06:00:00,2026-04-13 20:30:19,14.1,0.4,False,Durg Market,Muzaffarnagar,Uttar Pradesh
TRP006929,MANDI044,WH-North,16-Jan-2026 07:42:14,2026-01-16T12:18:14,4.6,244.6,km,,DRV184,244.6,2026-01-16 07:42:14,2026-01-16 12:18:14,6.4,0.0,False,Dehri Mandi,Agra,Uttar Pradesh
TRP005672,MANDI056,WH-North,2026-04-19T06:00:50,19/04/2026,3.4,138.4 KM,,UP 52 CD 2585,DRV494,250.0,2026-04-19 06:00:50,2026-04-19 00:00:00,6.6,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP001639,MANDI010,WH-South,07/03/2026 15:41,03-08-2026 05:47 AM,14.1,693.6,km,HR42 CD 2190,DRV946,693.6,2026-07-03 15:41:00,2026-03-08 05:47:00,16.4,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP006908,MANDI026,Export-Terminal,2026-01-23 18:39:58,24/01/2026 10:21,15.7,516.0486155,miles,RJ 76 CD 4009,DRV535,830.5,2026-01-23 18:39:58,2026-01-24 10:21:00,19.5,0.0,False,Tadipatri Mandi,Hisar,Haryana
TRP006407,MANDI006,WH-North,27/03/2026,,22.3,1218.8,km,DL58 DF 1488,,1218.8,2026-03-27 00:00:00,,28.1,0.0,False,Kochi Mandi,Amritsar,Punjab
TRP001180,MANDI054,WH-North,25/02/2026 21:03,2026-02-26 19:57:30,22.9,617.7049111,miles,HR 57 DF 4111,DRV816,994.1,2026-02-25 21:03:00,2026-02-26 19:57:30,23.1,0.0,False,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
TRP005449,MANDI056,WH-Central,2026-06-11 15:02:53,12/06/2026,21.8,1069.5,km,UP 82 DF 7822,DRV895,1069.5,2026-06-11 15:02:53,2026-12-06 00:00:00,24.8,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP005079,MANDI010,WH-West,2026-03-04T04:05:21,2026-03-04 18:29:21,14.4,690.7,km,HR31 AB 7047,,690.7,2026-03-04 04:05:21,2026-03-04 18:29:21,16.3,0.0,False,Dhule APMC,Jalandhar,Punjab
TRP005176,MANDI048,Export-Terminal,01-19-2026 10:35 PM,,13.3,473.9196617,miles,UP 27 AB 6231,DRV514,762.7,2026-01-19 22:35:00,,17.9,0.0,False,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
TRP000690,MANDI007,Export-Terminal,24-Jan-2026 00:42:50,24-Jan-2026 21:30:50,20.8,1212.2,km,RJ 99 CD 3567,DRV602,1212.2,2026-01-24 00:42:50,2026-01-24 21:30:50,27.9,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP009210,MANDI001,WH-West,2026-06-17 03:04:15,17/06/2026 20:16,17.2,823.8,km,RJ 43 BC 2131,DRV776,823.8,2026-06-17 03:04:15,2026-06-17 20:16:00,19.3,0.0,False,Hyderabad Mandi,Ludhiana,Punjab
TRP006526,MANDI026,WH-West,29-May-2026 21:54:02,30/05/2026,12.0,428.8702642,miles,,,690.2,2026-05-29 21:54:02,2026-05-30 00:00:00,16.3,0.0,False,Tadipatri Mandi,Hisar,Haryana
TRP009784,MANDI051,WH-East,21/08/2026,2026-08-22 01:31:43,11.3,627.2,km,PB 10 DF 4182,DRV183,627.2,2026-08-21 00:00:00,2026-08-22 01:31:43,14.9,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP006489,MANDI054,WH-South,05-17-2026 05:09 AM,2026-05-17T19:09:34,14.0,679.6,km,UP 81 DF 2725,,679.6,2026-05-17 05:09:00,2026-05-17 19:09:34,16.1,0.0,False,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
TRP007155,MANDI011,WH-North,2026-02-26 21:03:33,02-27-2026 04:15 AM,7.2,418.3,km,HR 40 AB 7998,,418.3,2026-02-26 21:03:33,2026-02-27 04:15:00,10.3,0.0,False,Arrah Mandi,Patiala,Punjab
TRP008759,MANDI030,Export-Terminal,07-31-2026 03:12 AM,07-31-2026 05:30 PM,14.3,716.3,km,HR74 AB 7214,DRV599,716.3,2026-07-31 03:12:00,2026-07-31 17:30:00,16.9,0.0,False,Patiala APMC,Sirsa,Haryana
TRP006611,MANDI020,WH-West,15/04/2026 18:41,2026-04-16 14:41:05,20.0,1100.5,km,HR 40 CD 5096,DRV424,1100.5,2026-04-15 18:41:00,2026-04-16 14:41:05,25.5,0.0,False,Kadapa Mandi,Ferozepur,Punjab
TRP008913,MANDI045,Export-Terminal,21-Jan-2026 06:13:44,21/01/2026 15:49,9.6,401.1 KM,,HR 17 CD 3015,DRV366,250.0,2026-01-21 06:13:44,2026-01-21 15:49:00,6.6,3.0,True,Farrukhabad Mandi,Meerut,Uttar Pradesh
TRP004350,MANDI016,WH-South,04-03-2026 02:07 PM,03-Apr-2026 21:55:25,7.8,461.9,km,PB77 AB 7180,DRV418,461.9,2026-04-03 14:07:00,2026-04-03 21:55:25,11.3,0.0,False,Kulti APMC,Bathinda,Punjab
TRP001885,MANDI055,WH-North,2026-08-15 05:43:04,16-Aug-2026 04:25:04,22.7,1309.7 KM,,PB 55 DF 5777,DRV617,250.0,2026-08-15 05:43:04,2026-08-16 04:25:04,6.6,16.1,True,Chandigarh APMC,Bareilly,Uttar Pradesh
TRP008987,MANDI021,WH-North,29/03/2026 12:15,29-Mar-2026 19:09:23,6.9,282.2,km,RJ 23 CD 1193,DRV561,282.2,2026-03-29 12:15:00,2026-03-29 19:09:23,7.3,0.0,False,Guna Mandi,Ferozepur,Punjab
TRP002495,MANDI011,WH-North,14-Feb-2026 06:34:54,15/02/2026,18.9,850.0,km,RJ 25 BC 1166,DRV314,850.0,2026-02-14 06:34:54,2026-02-15 00:00:00,19.9,0.0,False,Arrah Mandi,Patiala,Punjab
TRP005948,MANDI044,WH-Central,2026-07-26 07:54:01,26-Jul-2026 20:48:01,12.9,698.7,km,RJ 60 DF 1835,DRV297,698.7,2026-07-26 07:54:01,2026-07-26 20:48:01,16.5,0.0,False,Dehri Mandi,Agra,Uttar Pradesh
TRP003037,MANDI030,WH-East,2026-03-06 11:13:18,,11.6,468.5,km,,DRV779,468.5,2026-03-06 11:13:18,,11.4,0.2,False,Patiala APMC,Sirsa,Haryana
TRP005778,MANDI031,WH-East,2026-09-07 03:04:49,,8.8,523.8,km,DL 74 DF 8721,DRV800,523.8,2026-09-07 03:04:49,,12.6,0.0,False,Nangloi Jat Mandi,Sirsa,Haryana
TRP000846,MANDI056,WH-West,2026-07-23 03:41:25,07-23-2026 11:23 PM,19.7,1043.6,km,UP 27 DF 1617,DRV880,1043.6,2026-07-23 03:41:25,2026-07-23 23:23:00,24.2,0.0,False,Bilaspur Mandi,Bareilly,Uttar Pradesh
TRP007968,MANDI037,WH-North,29/08/2026,08-30-2026 05:28 PM,20.0,1063.9,km,HR 94 CD 2514,DRV872,1063.9,2026-08-29 00:00:00,2026-08-30 17:28:00,24.6,0.0,False,Jorhat Grain Market,Kurukshetra,Haryana
TRP008822,MANDI052,WH-West,2026-08-03 23:52:42,2026-08-04T04:52:42,5.0,238.6,km,RJ 62 DF 1982,DRV861,238.6,2026-08-03 23:52:42,2026-08-04 04:52:42,6.3,0.0,False,Kakinada APMC,Saharanpur,Uttar Pradesh
TRP007341,MANDI003,WH-West,2026-04-29T15:45:57,2026-04-30 08:39:57,16.9,1009.4,km,HR 63 AB 6180,DRV154,1009.4,2026-04-29 15:45:57,2026-04-30 08:39:57,23.4,0.0,False,Vijayawada Mandi,Ludhiana,Punjab
TRP009371,MANDI050,WH-East,2026-03-23 16:00:12,24/03/2026,23.7,1236.7,km,UP39 CD 5722,DRV189,1236.7,2026-03-23 16:00:12,2026-03-24 00:00:00,28.5,0.0,False,Durg Market,Muzaffarnagar,Uttar Pradesh
TRP009075,MANDI018,WH-South,04/06/2026,05/06/2026,11.3,579.5 KM,,HR 74 BC 7875,DRV963,250.0,2026-04-06 00:00:00,2026-05-06 00:00:00,6.6,4.7,True,Jaunpur Mandi,Moga,Punjab
TRP007138,MANDI030,WH-North,2026-03-06T06:11:07,03-06-2026 11:17 PM,17.1,1002.4,km,PB 31 BC 3051,DRV203,1002.4,2026-03-06 06:11:07,2026-03-06 23:17:00,23.3,0.0,False,Patiala APMC,Sirsa,Haryana
TRP002965,MANDI046,Export-Terminal,08-Jul-2026 11:50:53,,6.7,202.7533573,miles,UP 81 DF 9038,,326.3,2026-07-08 11:50:53,,8.3,0.0,False,Baranagar Market,Muzaffarnagar,Uttar Pradesh
TRP002530,MANDI008,WH-East,2026-02-21T08:51:23,,13.5,777.1,km,PB 59 AB 1872,DRV190,777.1,2026-02-21 08:51:23,,18.3,0.0,False,Bijapur Market,Amritsar,Punjab
TRP005773,MANDI051,Export-Terminal,14/02/2026 05:55,14/02/2026 18:49,12.9,738.8,km,,DRV945,738.8,2026-02-14 05:55:00,2026-02-14 18:49:00,17.4,0.0,False,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP001049,MANDI053,WH-Central,2026-08-15 18:37:12,16/08/2026 04:13,9.6,557.2,km,,DRV696,557.2,2026-08-15 18:37:12,2026-08-16 04:13:00,13.4,0.0,False,Panihati Market,Saharanpur,Uttar Pradesh
TRP007046,MANDI019,WH-East,01/03/2026,2026-03-01 12:08:27,18.1,698.1,km,RJ 70 CD 7844,DRV257,698.1,2026-01-03 00:00:00,2026-03-01 12:08:27,16.5,1.6,True,Karimnagar Grain Market,Moga,Punjab
TRP001961,MANDI044,WH-Central,03-Apr-2026 02:01:54,03/04/2026 14:43,19.1,740.3,km,PB 79 AB 9692,DRV449,740.3,2026-04-03 02:01:54,2026-03-04 14:43:00,17.5,1.6,True,Dehri Mandi,Agra,Uttar Pradesh
TRP002531,MANDI008,Export-Terminal,16-Jul-2026 09:31:54,07-17-2026 08:07 AM,22.6,1055.0,km,PB43 BC 7505,DRV847,1055.0,2026-07-16 09:31:54,2026-07-17 08:07:00,24.4,0.0,False,Bijapur Market,Amritsar,Punjab
TRP008430,MANDI007,WH-East,2026-03-09 00:09:23,03-09-2026 02:15 AM,2.1,57.601091700000005,miles,PB 73 DF 8615,DRV299,92.7,2026-03-09 00:09:23,2026-03-09 02:15:00,3.1,0.0,False,Nashik Mandi,Amritsar,Punjab
TRP004918,MANDI051,WH-North,19/07/2026 23:35,20/07/2026,15.1,355.3620749,miles,RJ 10 DF 6926,DRV322,571.9,2026-07-19 23:35:00,2026-07-20 00:00:00,13.7,1.4,True,Gulbarga Market,Saharanpur,Uttar Pradesh
TRP005902,MANDI009,WH-South,06-Mar-2026 11:21:52,03-07-2026 05:15 AM,17.9,849.3,km,,DRV483,849.3,2026-03-06 11:21:52,2026-03-07 05:15:00,19.9,0.0,False,Jamshedpur APMC,Jalandhar,Punjab
TRP008287,MANDI001,WH-North,2026-06-17 22:32:53,18/06/2026 15:44,17.2,993.5 KM,,PB33 AB 8740,DRV444,250.0,2026-06-17 22:32:53,2026-06-18 15:44:00,6.6,10.6,True,Hyderabad Mandi,Ludhiana,Punjab
TRP004260,MANDI055,Export-Terminal,2026-03-27T21:12:52,2026-03-28 20:42:52,23.5,1084.3,km,DL 13 DF 9939,,1084.3,2026-03-27 21:12:52,2026-03-28 20:42:52,25.1,0.0,False,Chandigarh APMC,Bareilly,Uttar Pradesh
