arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_qtl,date_dt,date_str,mandi_name,district,state
ARR0024152,2026/08/30,MANDI007,Maize,PBW-343,9448.0,KGS,103,94.48,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0021151,30.08.2026,MANDI057,Mustard,PBW-343,27964.0,KG,90,279.64,2026-08-30,2026-08-30,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0002176,08-30-2026,MANDI011,Rice,HD-2967,34.19,qtl,11,34.19,2026-08-30,2026-08-30,Arrah Mandi,Patiala,Punjab
ARR0022848,30.08.2026,MANDI009,Sugarcane,,88.23,qtl,26,88.23,2026-08-30,2026-08-30,Jamshedpur APMC,Jalandhar,Punjab
ARR0018281,30-Aug-2026,MANDI009,Mustard,Local,117.12,quintal,61,117.12,2026-08-30,2026-08-30,Jamshedpur APMC,Jalandhar,Punjab
ARR0000290,08-30-2026,MANDI041,Mustard,,55.55 qtl,,127,55.55,2026-08-30,2026-08-30,Gurgaon Grain Market,Fatehabad,Haryana
ARR0015236,2026-08-30,MANDI050,Maize,PBW-343,31543.0,Kilo,53,315.43,2026-08-30,2026-08-30,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0017803,30.08.2026,MANDI027,Cotton,Hybrid,-411.56,KG,63,4.12,2026-08-30,2026-08-30,Kochi APMC,Hisar,Haryana
ARR0006111,2026-08-30,MANDI034,Rice,,11100.0,Kilo,145,111.0,2026-08-30,2026-08-30,Ludhiana Grain Market,Ambala,Haryana
ARR0006235,2026/08/30,MANDI006,Wheat,Premium,8805.0,KG,45,88.05,2026-08-30,2026-08-30,Kochi Mandi,Amritsar,Punjab
ARR0012237,30.08.2026,MANDI009,Maize,Pusa-1121,2.45,T,50,24.5,2026-08-30,2026-08-30,Jamshedpur APMC,Jalandhar,Punjab
ARR0013610,30-Aug-2026,MANDI007,Wheat,Local,36.125,Tonnes,7,361.25,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0007528,30-Aug-2026,MANDI010,Rice,Pusa-1121,21028.0,Kilo,150,210.28,2026-08-30,2026-08-30,Dhule APMC,Jalandhar,Punjab
ARR0003393,30/08/2026,MANDI055,Sugarcane,,380.42 qtl,,37,380.42,2026-08-30,2026-08-30,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0018762,30/08/2026,MANDI025,Cotton,Hybrid,43.227,MT,96,432.27,2026-08-30,2026-08-30,Dindigul APMC,Karnal,Haryana
ARR0016088,30.08.2026,MANDI003,Sugarcane,Premium,358.19,Q,50,358.19,2026-08-30,2026-08-30,Vijayawada Mandi,Ludhiana,Punjab
ARR0006463,30/08/2026,MANDI029,Maize,Local,364.56,Q,96,364.56,2026-08-30,2026-08-30,Asansol Grain Market,Sirsa,Haryana
ARR0009665,2026-08-30,MANDI032,Mustard,PBW-343,14.72,Qtl,110,14.72,2026-08-30,2026-08-30,Chapra Grain Market,Ambala,Haryana
ARR0016505,30/08/2026,MANDI053,Cotton,Local,14.262,tonnes,41,142.62,2026-08-30,2026-08-30,Panihati Market,Saharanpur,Uttar Pradesh
ARR0013041,30-Aug-2026,MANDI005,Wheat,Hybrid,214.69,Qtl,129,214.69,2026-08-30,2026-08-30,Bhilwara Grain Market,Amritsar,Punjab
ARR0023463,30/08/2026,MANDI037,Mustard,PBW-343,217.14 qtl,,79,217.14,2026-08-30,2026-08-30,Jorhat Grain Market,Kurukshetra,Haryana
ARR0005381,30/08/2026,MANDI021,Mustard,PBW-343,47.976,T,64,479.76,2026-08-30,2026-08-30,Guna Mandi,Ferozepur,Punjab
ARR0020852,2026/08/30,MANDI040,Maize,Hybrid,10286.0,kg,82,102.86,2026-08-30,2026-08-30,Jodhpur Market,Fatehabad,Haryana
ARR0001923,2026/08/30,MANDI007,Sugarcane,Pusa-1121,45381.0,Kilo,99,453.81,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0023972,2026-08-30,MANDI021,Mustard,Hybrid,352.79,qtl,117,352.79,2026-08-30,2026-08-30,Guna Mandi,Ferozepur,Punjab
ARR0002527,30/08/2026,MANDI020,Maize,Hybrid,33.237,MT,96,332.37,2026-08-30,2026-08-30,Kadapa Mandi,Ferozepur,Punjab
ARR0005141,30.08.2026,MANDI013,Maize,Hybrid,40161.0,kg,12,401.61,2026-08-30,2026-08-30,Aurangabad Market,Patiala,Punjab
ARR0001437,30/08/2026,MANDI011,Mustard,HD-2967,114.9,qtl,82,114.9,2026-08-30,2026-08-30,Arrah Mandi,Patiala,Punjab
ARR0002276,30.08.2026,MANDI057,Sugarcane,,-143.27,KG,113,1.43,2026-08-30,2026-08-30,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0024412,2026-08-30,MANDI037,Rice,Local,165.64,Q,28,165.64,2026-08-30,2026-08-30,Jorhat Grain Market,Kurukshetra,Haryana
ARR0010130,30.08.2026,MANDI053,Sugarcane,HD-2967,1.616,Tonnes,131,16.16,2026-08-30,2026-08-30,Panihati Market,Saharanpur,Uttar Pradesh
ARR0007156,08-30-2026,MANDI045,Sugarcane,,25116.0,KGS,12,251.16,2026-08-30,2026-08-30,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0022220,2026/08/30,MANDI001,Sugarcane,Premium,94.71,qtl,50,94.71,2026-08-30,2026-08-30,Hyderabad Mandi,Ludhiana,Punjab
ARR0017925,2026/08/30,MANDI026,Rice,Hybrid,314.2,Quintals,50,314.2,2026-08-30,2026-08-30,Tadipatri Mandi,Hisar,Haryana
ARR0006043,30-Aug-2026,MANDI056,Cotton,HD-2967,38910.0,Kgs,47,389.1,2026-08-30,2026-08-30,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0005369,2026/08/30,MANDI016,Wheat,PBW-343,202.09,quintal,50,202.09,2026-08-30,2026-08-30,Kulti APMC,Bathinda,Punjab
ARR0004140,2026-08-30,MANDI004,Rice,Pusa-1121,3.901,MT,50,39.01,2026-08-30,2026-08-30,Khandwa Grain Market,Ludhiana,Punjab
ARR0009433,08-30-2026,MANDI025,Mustard,HD-2967,99.34,quintal,134,99.34,2026-08-30,2026-08-30,Dindigul APMC,Karnal,Haryana
ARR0023080,30.08.2026,MANDI001,Maize,,42.8,Qtl,101,42.8,2026-08-30,2026-08-30,Hyderabad Mandi,Ludhiana,Punjab
ARR0008902,2026/08/30,MANDI024,Maize,Pusa-1121,101.78,qtl,51,101.78,2026-08-30,2026-08-30,Jaipur Mandi,Karnal,Haryana
ARR0012060,08-31-2026,MANDI045,Maize,Pusa-1121,435.54,qtl,138,435.54,2026-08-31,2026-08-31,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0015826,31-Aug-2026,MANDI032,Cotton,Premium,26.880000000000003,MT,134,268.8,2026-08-31,2026-08-31,Chapra Grain Market,Ambala,Haryana
ARR0005735,2026/08/31,MANDI022,Rice,Premium,359.09,qtl,6,359.09,2026-08-31,2026-08-31,Eluru APMC,Karnal,Haryana
ARR0018129,31.08.2026,MANDI039,Rice,Local,"28,685.000000000004 KG",,140,28.0,2026-08-31,2026-08-31,Anand Grain Market,Kurukshetra,Haryana
ARR0013319,2026-08-31,MANDI020,Cotton,Local,16952.0,KGS,54,169.52,2026-08-31,2026-08-31,Kadapa Mandi,Ferozepur,Punjab
ARR0011843,2026-08-31,MANDI026,Rice,Premium,23966.0,KG,99,239.66,2026-08-31,2026-08-31,Tadipatri Mandi,Hisar,Haryana
ARR0001970,31/08/2026,MANDI050,Rice,HD-2967,45767.0,KGS,81,457.67,2026-08-31,2026-08-31,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0014590,2026/08/31,MANDI031,Cotton,Premium,40.567,tonnes,130,405.67,2026-08-31,2026-08-31,Nangloi Jat Mandi,Sirsa,Haryana
ARR0004920,31.08.2026,MANDI015,Cotton,Pusa-1121,11557.0,Kgs,150,115.57,2026-08-31,2026-08-31,Amravati Grain Market,Bathinda,Punjab
ARR0019771,31-Aug-2026,MANDI026,Maize,Hybrid,357.3,quintal,127,357.3,2026-08-31,2026-08-31,Tadipatri Mandi,Hisar,Haryana
ARR0005724,31/08/2026,MANDI002,Cotton,PBW-343,40527.0,Kilo,85,405.27,2026-08-31,2026-08-31,Solapur Mandi,Ludhiana,Punjab
ARR0019732,31.08.2026,MANDI051,Sugarcane,Local,-211.37,Qtl,135,211.37,2026-08-31,2026-08-31,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0022623,31-Aug-2026,MANDI047,Cotton,,482.81,qtl,39,482.81,2026-08-31,2026-08-31,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0024843,2026/08/31,MANDI008,Wheat,Premium,"12,623.0 KG",,116,12.0,2026-08-31,2026-08-31,Bijapur Market,Amritsar,Punjab
ARR0018196,08-31-2026,MANDI033,Wheat,Premium,18546.0,Kgs,54,185.46,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0000551,2026-08-31,MANDI035,Cotton,Pusa-1121,5770.0,Kgs,26,57.7,2026-08-31,2026-08-31,Guntakal Mandi,Ambala,Haryana
ARR0007654,2026-08-31,MANDI002,Mustard,Pusa-1121,10041.0,KGS,82,100.41,2026-08-31,2026-08-31,Solapur Mandi,Ludhiana,Punjab
ARR0021185,31.08.2026,MANDI047,Maize,,3965.9999999999995,kg,36,39.66,2026-08-31,2026-08-31,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0004661,2026-08-31,MANDI053,Mustard,Hybrid,-477.74,Qtl,50,477.74,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0004743,2026-08-31,MANDI025,Rice,HD-2967,108.98,Quintals,33,108.98,2026-08-31,2026-08-31,Dindigul APMC,Karnal,Haryana
ARR0009499,2026/08/31,MANDI018,Maize,Premium,40397.0,KGS,125,403.97,2026-08-31,2026-08-31,Jaunpur Mandi,Moga,Punjab
ARR0022047,31/08/2026,MANDI020,Wheat,Pusa-1121,11480.0,Kgs,82,114.8,2026-08-31,2026-08-31,Kadapa Mandi,Ferozepur,Punjab
ARR0019355,31/08/2026,MANDI011,Maize,Hybrid,44007.0,Kilo,50,440.07,2026-08-31,2026-08-31,Arrah Mandi,Patiala,Punjab
ARR0009255,31/08/2026,MANDI014,Sugarcane,HD-2967,468.91,Q,39,468.91,2026-08-31,2026-08-31,Bathinda Grain Market,Patiala,Punjab
ARR0011458,31/08/2026,MANDI011,Wheat,HD-2967,123.87,Quintals,45,123.87,2026-08-31,2026-08-31,Arrah Mandi,Patiala,Punjab
ARR0011457,31/08/2026,MANDI046,Mustard,PBW-343,496.06 qtl,,65,496.06,2026-08-31,2026-08-31,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0005887,31-Aug-2026,MANDI009,Wheat,Local,40.6 qtl,,50,40.6,2026-08-31,2026-08-31,Jamshedpur APMC,Jalandhar,Punjab
ARR0000253,31.08.2026,MANDI045,Cotton,Premium,107.84,qtl,125,107.84,2026-08-31,2026-08-31,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0013935,31/08/2026,MANDI041,Sugarcane,HD-2967,13.218,Tonnes,14,132.18,2026-08-31,2026-08-31,Gurgaon Grain Market,Fatehabad,Haryana
ARR0021902,08-31-2026,MANDI011,Cotton,HD-2967,"12,195.0 KG",,106,12.0,2026-08-31,2026-08-31,Arrah Mandi,Patiala,Punjab
ARR0018710,08-31-2026,MANDI032,Maize,Hybrid,24.058,Tonnes,44,240.58,2026-08-31,2026-08-31,Chapra Grain Market,Ambala,Haryana
ARR0019754,2026/08/31,MANDI046,Rice,HD-2967,368.98,Quintals,61,368.98,2026-08-31,2026-08-31,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0003252,31.08.2026,MANDI053,Maize,PBW-343,224.74,Q,97,224.74,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0016884,08-31-2026,MANDI013,Rice,HD-2967,-97.52,Qtl,24,97.52,2026-08-31,2026-08-31,Aurangabad Market,Patiala,Punjab
ARR0017069,08-31-2026,MANDI006,Sugarcane,Pusa-1121,439.13,quintal,27,439.13,2026-08-31,2026-08-31,Kochi Mandi,Amritsar,Punjab
ARR0015319,31/08/2026,MANDI006,Cotton,Premium,24.471,Tonnes,148,244.71,2026-08-31,2026-08-31,Kochi Mandi,Amritsar,Punjab
ARR0015631,2026-08-31,MANDI054,Sugarcane,Premium,215.74 qtl,,52,215.74,2026-08-31,2026-08-31,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0009353,31/08/2026,MANDI022,Wheat,,38560.0,KG,149,385.6,2026-08-31,2026-08-31,Eluru APMC,Karnal,Haryana
ARR0021643,08-31-2026,MANDI001,Rice,PBW-343,12263.0,kg,70,122.63,2026-08-31,2026-08-31,Hyderabad Mandi,Ludhiana,Punjab
ARR0017750,31.08.2026,MANDI025,Mustard,Local,37.836,MT,50,378.36,2026-08-31,2026-08-31,Dindigul APMC,Karnal,Haryana
ARR0020096,31.08.2026,MANDI011,Mustard,Local,40798.0,KGS,71,407.98,2026-08-31,2026-08-31,Arrah Mandi,Patiala,Punjab
ARR0003902,31.08.2026,MANDI006,Maize,Premium,40473.0,Kgs,137,404.73,2026-08-31,2026-08-31,Kochi Mandi,Amritsar,Punjab
ARR0003008,31.08.2026,MANDI053,Maize,,352.61,qtl,50,352.61,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0009312,08-31-2026,MANDI037,Rice,,30206.0,Kilo,78,302.06,2026-08-31,2026-08-31,Jorhat Grain Market,Kurukshetra,Haryana
ARR0022928,08-31-2026,MANDI002,Rice,Hybrid,259.25 qtl,,5,259.25,2026-08-31,2026-08-31,Solapur Mandi,Ludhiana,Punjab
ARR0024981,31/08/2026,MANDI019,Rice,HD-2967,46.716,tonnes,70,467.16,2026-08-31,2026-08-31,Karimnagar Grain Market,Moga,Punjab
ARR0018530,2026-08-31,MANDI008,Cotton,,"5,680.0 KG",,108,5.0,2026-08-31,2026-08-31,Bijapur Market,Amritsar,Punjab
ARR0015851,08-31-2026,MANDI013,Mustard,PBW-343,19443.0,Kilo,145,194.43,2026-08-31,2026-08-31,Aurangabad Market,Patiala,Punjab
ARR0004032,31/08/2026,MANDI038,Rice,PBW-343,42.641000000000005,MT,50,426.41,2026-08-31,2026-08-31,Jalandhar Mandi,Kurukshetra,Haryana
ARR0009763,2026/08/31,MANDI017,Rice,,90.98,quintal,50,90.98,2026-08-31,2026-08-31,Parbhani Market,Patiala,Punjab
ARR0004008,31.08.2026,MANDI045,Cotton,,"42,152.0 KG",,39,42.0,2026-08-31,2026-08-31,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0024881,2026-08-31,MANDI021,Maize,Local,80.25 qtl,,57,80.25,2026-08-31,2026-08-31,Guna Mandi,Ferozepur,Punjab
ARR0011043,2026-08-31,MANDI022,Rice,HD-2967,29456.0,Kgs,50,294.56,2026-08-31,2026-08-31,Eluru APMC,Karnal,Haryana
ARR0008054,2026-08-31,MANDI015,Mustard,PBW-343,94.29 qtl,,94,94.29,2026-08-31,2026-08-31,Amravati Grain Market,Bathinda,Punjab
ARR0011575,2026/08/31,MANDI033,Sugarcane,,174.39,Q,76,174.39,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0024129,31.08.2026,MANDI035,Cotton,,29850.0,KG,50,298.5,2026-08-31,2026-08-31,Guntakal Mandi,Ambala,Haryana
ARR0016351,08-31-2026,MANDI053,Sugarcane,Pusa-1121,49.983999999999995,MT,90,499.84,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0008989,31.08.2026,MANDI011,Wheat,HD-2967,11997.0,KGS,28,119.97,2026-08-31,2026-08-31,Arrah Mandi,Patiala,Punjab
ARR0017584,31.08.2026,MANDI001,Maize,HD-2967,207.35,Q,71,207.35,2026-08-31,2026-08-31,Hyderabad Mandi,Ludhiana,Punjab
ARR0022023,31/08/2026,MANDI014,Mustard,Local,491.42,quintal,72,491.42,2026-08-31,2026-08-31,Bathinda Grain Market,Patiala,Punjab
ARR0019234,31-Aug-2026,MANDI002,Maize,Pusa-1121,5919.0,KG,70,59.19,2026-08-31,2026-08-31,Solapur Mandi,Ludhiana,Punjab
ARR0024867,31.08.2026,MANDI051,Wheat,Local,-97.16,KG,39,0.97,2026-08-31,2026-08-31,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0012879,08-31-2026,MANDI052,Wheat,,34452.0,KGS,50,344.52,2026-08-31,2026-08-31,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0013991,31/08/2026,MANDI053,Maize,Local,5357.0,Kgs,46,53.57,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0013007,31.08.2026,MANDI005,Rice,Pusa-1121,35.797000000000004,T,25,357.97,2026-08-31,2026-08-31,Bhilwara Grain Market,Amritsar,Punjab
ARR0013730,31-Aug-2026,MANDI053,Sugarcane,Local,"6,356.0 KG",,50,6.0,2026-08-31,2026-08-31,Panihati Market,Saharanpur,Uttar Pradesh
ARR0020538,08-31-2026,MANDI033,Mustard,PBW-343,31202.999999999996,kg,90,312.03,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0022928,08-31-2026,MANDI002,Rice,Hybrid,259.25 qtl,,5,259.25,2026-08-31,2026-08-31,Solapur Mandi,Ludhiana,Punjab
ARR0017499,31-Aug-2026,MANDI039,Sugarcane,Premium,57.19,Q,50,57.19,2026-08-31,2026-08-31,Anand Grain Market,Kurukshetra,Haryana
ARR0024837,2026/08/31,MANDI019,Mustard,,"6,052.0 KG",,137,6.0,2026-08-31,2026-08-31,Karimnagar Grain Market,Moga,Punjab
ARR0016435,31.08.2026,MANDI043,Mustard,Premium,122.54,quintal,50,122.54,2026-08-31,2026-08-31,Danapur Mandi,Agra,Uttar Pradesh
ARR0004840,2026/08/31,MANDI006,Rice,Hybrid,39948.0,Kilo,41,399.48,2026-08-31,2026-08-31,Kochi Mandi,Amritsar,Punjab
ARR0014166,2026-08-31,MANDI025,Maize,Pusa-1121,12.850999999999999,tonnes,29,128.51,2026-08-31,2026-08-31,Dindigul APMC,Karnal,Haryana
ARR0021928,2026/08/31,MANDI048,Cotton,,6802.0,KGS,9,68.02,2026-08-31,2026-08-31,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0020313,31/08/2026,MANDI028,Rice,Hybrid,15.402000000000001,Tonnes,9,154.02,2026-08-31,2026-08-31,Machilipatnam APMC,Hisar,Haryana
ARR0005051,08-31-2026,MANDI041,Sugarcane,PBW-343,"6,469.0 KG",,79,6.0,2026-08-31,2026-08-31,Gurgaon Grain Market,Fatehabad,Haryana
ARR0007564,2026-08-31,MANDI013,Maize,PBW-343,340.28 qtl,,5,340.28,2026-08-31,2026-08-31,Aurangabad Market,Patiala,Punjab
ARR0015142,2026-08-31,MANDI048,Rice,Premium,407.75,Q,88,407.75,2026-08-31,2026-08-31,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0016539,08-31-2026,MANDI018,Rice,Hybrid,390.29,Qtl,98,390.29,2026-08-31,2026-08-31,Jaunpur Mandi,Moga,Punjab
ARR0011904,31.08.2026,MANDI015,Wheat,HD-2967,29352.999999999996,KGS,8,293.53,2026-08-31,2026-08-31,Amravati Grain Market,Bathinda,Punjab
ARR0010114,2026/08/31,MANDI040,Rice,Hybrid,226.71,quintal,28,226.71,2026-08-31,2026-08-31,Jodhpur Market,Fatehabad,Haryana
ARR0005507,31/08/2026,MANDI029,Sugarcane,,23.948,Tonnes,31,239.48,2026-08-31,2026-08-31,Asansol Grain Market,Sirsa,Haryana
ARR0009748,2026-08-31,MANDI033,Maize,Hybrid,35.325,MT,78,353.25,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0011707,08-31-2026,MANDI044,Sugarcane,Hybrid,31798.0,kg,42,317.98,2026-08-31,2026-08-31,Dehri Mandi,Agra,Uttar Pradesh
ARR0020538,08-31-2026,MANDI033,Mustard,PBW-343,31202.999999999996,kg,90,312.03,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0009779,08-31-2026,MANDI049,Wheat,Premium,138.14,qtl,79,138.14,2026-08-31,2026-08-31,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0003813,2026/08/31,MANDI023,Maize,HD-2967,6.6739999999999995,Tonnes,22,66.74,2026-08-31,2026-08-31,Panihati APMC,Karnal,Haryana
ARR0001227,31-Aug-2026,MANDI050,Maize,Premium,149.25,qtl,43,149.25,2026-08-31,2026-08-31,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0022379,2026-08-31,MANDI032,Wheat,Pusa-1121,20.331,MT,73,203.31,2026-08-31,2026-08-31,Chapra Grain Market,Ambala,Haryana
ARR0020018,31/08/2026,MANDI014,Maize,Local,186.61,Qtl,98,186.61,2026-08-31,2026-08-31,Bathinda Grain Market,Patiala,Punjab
ARR0017959,31-Aug-2026,MANDI035,Cotton,,488.53,qtl,50,488.53,2026-08-31,2026-08-31,Guntakal Mandi,Ambala,Haryana
ARR0005685,31.08.2026,MANDI054,Cotton,PBW-343,7450.0,KG,104,74.5,2026-08-31,2026-08-31,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0013122,08-31-2026,MANDI001,Rice,Hybrid,-26.99,Qtl,140,26.99,2026-08-31,2026-08-31,Hyderabad Mandi,Ludhiana,Punjab
ARR0013439,2026-08-31,MANDI003,Cotton,Premium,121.57,Q,42,121.57,2026-08-31,2026-08-31,Vijayawada Mandi,Ludhiana,Punjab
ARR0006590,31.08.2026,MANDI044,Sugarcane,Pusa-1121,251.24 qtl,,42,251.24,2026-08-31,2026-08-31,Dehri Mandi,Agra,Uttar Pradesh
ARR0000652,31.08.2026,MANDI027,Sugarcane,Local,-71.16,Qtl,118,71.16,2026-08-31,2026-08-31,Kochi APMC,Hisar,Haryana
ARR0005291,08-31-2026,MANDI033,Wheat,HD-2967,182.05 qtl,,148,182.05,2026-08-31,2026-08-31,South Dumdum Grain Market,Ambala,Haryana
ARR0000007,31-Aug-2026,MANDI020,Mustard,PBW-343,42.553,T,50,425.53,2026-08-31,2026-08-31,Kadapa Mandi,Ferozepur,Punjab
ARR0004522,31.08.2026,MANDI012,Wheat,,28.026,Tonnes,34,280.26,2026-08-31,2026-08-31,Gaya Grain Market,Patiala,Punjab
ARR0014533,31-Aug-2026,MANDI014,Mustard,,413.36,qtl,140,413.36,2026-08-31,2026-08-31,Bathinda Grain Market,Patiala,Punjab
ARR0020362,2026/08/31,MANDI022,Rice,Pusa-1121,265.33,Qtl,127,265.33,2026-08-31,2026-08-31,Eluru APMC,Karnal,Haryana
ARR0015282,2026-08-31,MANDI005,Sugarcane,Local,9328.0,kg,98,93.28,2026-08-31,2026-08-31,Bhilwara Grain Market,Amritsar,Punjab
ARR0000181,31.08.2026,MANDI056,Sugarcane,HD-2967,31217.0,kg,89,312.17,2026-08-31,2026-08-31,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0012699,31.08.2026,MANDI021,Rice,Premium,"29,376.0 KG",,78,29.0,2026-08-31,2026-08-31,Guna Mandi,Ferozepur,Punjab
ARR0014276,2026-09-01,MANDI010,Mustard,Hybrid,26083.999999999996,KGS,39,260.84,2026-09-01,2026-09-01,Dhule APMC,Jalandhar,Punjab
ARR0012785,2026/09/01,MANDI002,Wheat,Hybrid,269.49,Q,143,269.49,2026-09-01,2026-09-01,Solapur Mandi,Ludhiana,Punjab
ARR0000505,2026/09/01,MANDI014,Cotton,PBW-343,44778.0,KG,58,447.78,2026-09-01,2026-09-01,Bathinda Grain Market,Patiala,Punjab
ARR0017907,09/01/2026,MANDI052,Mustard,PBW-343,22.434,Tonnes,131,224.34,2026-09-01,2026-09-01,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0017280,2026/09/01,MANDI053,Mustard,PBW-343,36906.0,Kilo,50,369.06,2026-09-01,2026-09-01,Panihati Market,Saharanpur,Uttar Pradesh
ARR0018471,09-01-2026,MANDI008,Maize,PBW-343,30.641000000000002,MT,61,306.41,2026-09-01,2026-09-01,Bijapur Market,Amritsar,Punjab
ARR0005628,09/01/2026,MANDI005,Mustard,,15706.0,Kgs,50,157.06,2026-09-01,2026-09-01,Bhilwara Grain Market,Amritsar,Punjab
ARR0004574,09/01/2026,MANDI055,Sugarcane,Local,23128.0,Kilo,27,231.28,2026-09-01,2026-09-01,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0023026,09.01.2026,MANDI010,Rice,Local,159.23 qtl,,59,159.23,2026-09-01,2026-09-01,Dhule APMC,Jalandhar,Punjab
ARR0007788,2026/09/01,MANDI035,Cotton,Hybrid,8596.0,kg,71,85.96,2026-09-01,2026-09-01,Guntakal Mandi,Ambala,Haryana
ARR0002457,09/01/2026,MANDI026,Mustard,PBW-343,37.403,T,125,374.03,2026-09-01,2026-09-01,Tadipatri Mandi,Hisar,Haryana
ARR0005173,09.01.2026,MANDI048,Cotton,Pusa-1121,442.55,Quintals,121,442.55,2026-09-01,2026-09-01,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0023961,09.01.2026,MANDI051,Mustard,HD-2967,138.0 qtl,,50,138.0,2026-09-01,2026-09-01,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0014211,09/01/2026,MANDI022,Maize,PBW-343,7.7219999999999995,tonnes,50,77.22,2026-09-01,2026-09-01,Eluru APMC,Karnal,Haryana
ARR0001132,09-01-2026,MANDI026,Rice,Premium,47152.0,KGS,107,471.52,2026-09-01,2026-09-01,Tadipatri Mandi,Hisar,Haryana
ARR0002232,09.01.2026,MANDI026,Rice,Local,4.9590000000000005,Tonnes,73,49.59,2026-09-01,2026-09-01,Tadipatri Mandi,Hisar,Haryana
ARR0020861,01-Sep-2026,MANDI035,Rice,Premium,251.6,Qtl,29,251.6,2026-09-01,2026-09-01,Guntakal Mandi,Ambala,Haryana
ARR0001045,09/01/2026,MANDI013,Wheat,Hybrid,43.666000000000004,T,124,436.66,2026-09-01,2026-09-01,Aurangabad Market,Patiala,Punjab
ARR0007955,09-01-2026,MANDI009,Maize,,15432.0,kg,13,154.32,2026-09-01,2026-09-01,Jamshedpur APMC,Jalandhar,Punjab
ARR0011913,09/01/2026,MANDI028,Sugarcane,Pusa-1121,45767.0,KG,88,457.67,2026-09-01,2026-09-01,Machilipatnam APMC,Hisar,Haryana
ARR0005335,01-Sep-2026,MANDI014,Maize,HD-2967,80.85,Quintals,84,80.85,2026-09-01,2026-09-01,Bathinda Grain Market,Patiala,Punjab
ARR0009889,2026-09-01,MANDI006,Mustard,Local,40.737,MT,98,407.37,2026-09-01,2026-09-01,Kochi Mandi,Amritsar,Punjab
ARR0023314,09.01.2026,MANDI027,Mustard,PBW-343,361.11,Q,43,361.11,2026-09-01,2026-09-01,Kochi APMC,Hisar,Haryana
ARR0023348,01-Sep-2026,MANDI016,Sugarcane,,39021.0,KG,87,390.21,2026-09-01,2026-09-01,Kulti APMC,Bathinda,Punjab
ARR0011178,09.01.2026,MANDI051,Sugarcane,Hybrid,18.606,T,61,186.06,2026-09-01,2026-09-01,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0012243,2026-09-01,MANDI007,Wheat,Pusa-1121,18.5,quintal,29,18.5,2026-09-01,2026-09-01,Nashik Mandi,Amritsar,Punjab
ARR0016236,2026-09-01,MANDI002,Sugarcane,Premium,436.16,quintal,26,436.16,2026-09-01,2026-09-01,Solapur Mandi,Ludhiana,Punjab
